Time,String1Module1,String1Module2,String1Module3,String1Module4,String1Module5,String1Module6,String1Module7,String1Module8,String1Module9,String1Module10,String1Module11,String1Module12,String1Module13,String1Module14,String1Module15,String1Module16,String1Module17,String1Module18,String1Module19,String2Module1,String2Module2,String2Module3,String2Module4,String2Module5,String2Module6,String2Module7,String2Module8,String2Module9,String2Module10,String2Module11,String2Module12,String2Module13,String2Module14,String2Module15,String2Module16,String2Module17,String2Module18,String2Module19,String3Module1,String3Module2,String3Module3,String3Module4,String3Module5,String3Module6,String3Module7,String3Module8,String3Module9,String3Module10,String3Module11,String3Module12,String3Module13,String3Module14,String3Module15,String3Module16,String3Module17,String3Module18,String3Module19,String4Module1,String4Module2,String4Module3,String4Module4,String4Module5,String4Module6,String4Module7,String4Module8,String4Module9,String4Module10,String4Module11,String4Module12,String4Module13,String4Module14,String4Module15,String4Module16,String4Module17,String4Module18,String4Module19
"2024-11-15 07:52:13",55.4977,55.4698,55.5079,55.5245,55.3476,55.4815,55.4042,55.5256,55.4694,55.4328,55.2658,55.3457,55.3495,55.4091,55.2741,55.2763,55.1858,55.1077,55.4023,55.0157,55.0172,55.1085,55.0399,54.8471,55.0312,55.506,55.3766,55.4694,55.8688,54.8848,54.8094,55.2356,55.3435,55.2869,55.1296,54.7528,54.6103,54.674,54.3406,54.3512,54.8083,54.7449,54.8185,54.45,54.588,54.6197,54.4987,54.1796,54.0766,54.4447,54.4892,54.4896,54.4459,54.0434,68.5193,68.712,68.8693,54.8931,55.1409,55.0659,55.176,54.8068,55.1134,54.4685,55.0225,55.225,55.1157,55.0553,55.0764,55.0991,55.1025,55.0316,55.0365,54.9459,54.8913,54.9486
"2024-11-15 07:53:18",55.5098,55.4819,55.4947,55.5128,55.3461,55.4777,55.4132,55.5271,55.4826,55.4426,55.2703,55.3378,55.3389,55.4061,55.2808,55.2888,55.179,55.1066,55.4079,55.0138,55.0085,55.1047,55.041,54.8385,55.0278,55.5034,55.3782,55.4766,55.8699,54.8871,54.8064,55.2292,55.3468,55.2888,55.1364,54.7506,54.6088,54.6789,54.3576,54.3591,54.8317,54.7498,54.8158,54.4459,54.5963,54.6163,54.513,54.1958,54.0781,54.4496,54.4994,54.49,54.4515,54.0551,68.5314,68.7026,68.8712,54.8943,55.1323,55.0704,55.1771,54.8049,55.1077,54.4692,55.0195,55.2231,55.1217,55.0553,55.0825,55.0979,55.1051,55.0353,55.0357,54.9463,54.8916,54.9508
"2024-11-15 07:54:24",55.5064,55.4788,55.4913,55.5271,55.3597,55.4845,55.4087,55.5365,55.486,55.4441,55.2744,55.3484,55.3423,55.4185,55.2805,55.2797,55.1873,55.1183,55.4087,55.0138,55.0052,55.1066,55.0361,54.8449,55.0282,55.5007,55.3687,55.4755,55.8662,54.8882,54.803,55.2254,55.3453,55.2812,55.1368,54.7506,54.6114,54.677,54.3651,54.3618,54.8279,54.7495,54.8158,54.4545,54.5884,54.6054,54.51,54.1932,54.0823,54.4515,54.5043,54.5073,54.4402,54.0408,68.5284,68.7019,68.8629,54.8822,55.1206,55.0557,55.17,54.8075,55.1213,54.4738,55.0233,55.2156,55.1036,55.0466,55.0663,55.096,55.1017,55.0353,55.0372,54.9441,54.8939,54.9505
"2024-11-15 07:55:29",55.5086,55.4732,55.5015,55.5286,55.3589,55.5015,55.411,55.5335,55.4819,55.4491,55.2842,55.3476,55.3465,55.4238,55.2786,55.2858,55.1892,55.1111,55.3947,54.9999,54.9965,55.0957,55.0282,54.8332,55.0184,55.4966,55.3732,55.454,55.8564,54.8773,54.7894,55.2228,55.3363,55.2729,55.1364,54.751,54.5982,54.6782,54.3678,54.3618,54.8298,54.7521,54.8234,54.4568,54.599,54.6186,54.4956,54.1935,54.0861,54.4508,54.4949,54.5058,54.4504,54.0495,68.5344,68.7105,68.8712,54.8909,55.1368,55.0704,55.1775,54.8034,55.116,54.4726,55.024,55.225,55.1198,55.0485,55.0851,55.1036,55.0983,55.0255,55.0414,54.9463,54.8935,54.9475
"2024-11-15 07:56:34",55.5071,55.4819,55.5079,55.5309,55.3585,55.4969,55.4121,55.5365,55.4796,55.4506,55.2793,55.3514,55.348,55.4185,55.2846,55.2835,55.1911,55.1213,55.4045,55.0101,55.0021,55.0994,55.0308,54.8302,55.0282,55.4988,55.3683,55.4698,55.8583,54.8739,54.794,55.2314,55.3487,55.2842,55.1338,54.7578,54.6092,54.6801,54.3489,54.3678,54.8271,54.7438,54.8151,54.456,54.5997,54.6167,54.507,54.1966,54.0804,54.4511,54.5013,54.5047,54.4523,54.0529,68.5295,68.7211,68.8753,54.8916,55.1311,55.0644,55.17,54.7966,55.104,54.4568,55.018,55.2228,55.1051,55.0546,55.0708,55.0881,55.093,55.0274,55.0244,54.9388,54.8837,54.9312
"2024-11-15 07:57:39",55.509,55.4834,55.4977,55.5294,55.3627,55.4917,55.4106,55.5332,55.4853,55.4491,55.2839,55.3536,55.3435,55.4155,55.2895,55.2827,55.1858,55.1153,55.4057,54.9991,55.0097,55.0998,55.024,54.8347,55.0138,55.489,55.36,55.4717,55.8616,54.8875,54.8098,55.2122,55.3374,55.2718,55.1296,54.7449,54.602,54.6646,54.3535,54.3629,54.8373,54.7555,54.82,54.4564,54.6001,54.6159,54.4949,54.1728,54.0823,54.45,54.5013,54.5039,54.4549,54.0517,68.5291,68.7147,68.8731,54.895,55.1289,55.0712,55.179,54.7955,55.1164,54.467,55.0146,55.2239,55.1138,55.0591,55.0795,55.0987,55.1077,55.0297,55.0244,54.9478,54.8886,54.9384
"2024-11-15 07:58:44",55.5037,55.477,55.4966,55.529,55.354,55.4936,55.414,55.535,55.4762,55.4392,55.2684,55.3525,55.3484,55.4144,55.2842,55.2786,55.1877,55.1172,55.4121,55.0063,54.9965,55.0904,55.0327,54.8339,55.0312,55.4947,55.3725,55.46,55.8556,54.8826,54.8094,55.2314,55.3435,55.2827,55.1338,54.7532,54.611,54.6782,54.3576,54.3561,54.8275,54.7506,54.8128,54.4594,54.5967,54.619,54.5058,54.1886,54.0819,54.4508,54.4987,54.5002,54.4485,54.0517,68.5352,68.7139,68.8795,54.8867,55.1341,55.073,55.1752,54.8075,55.1153,54.4655,55.0236,55.2216,55.1213,55.0531,55.0828,55.0983,55.0976,55.0293,55.0342,54.9407,54.8931,54.9437
"2024-11-15 07:59:49",55.5071,55.4694,55.4977,55.5211,55.354,55.4849,55.4068,55.5313,55.4819,55.4298,55.2612,55.3435,55.3423,55.3981,55.2846,55.279,55.1873,55.1138,55.403,55.0029,55.0003,55.0904,55.0338,54.8234,55.0251,55.5003,55.3608,55.4574,55.8586,54.8784,54.8026,55.222,55.345,55.282,55.1368,54.7491,54.6012,54.6676,54.3599,54.3455,54.8056,54.7313,54.8038,54.4425,54.5869,54.6061,54.5013,54.1694,54.0593,54.4353,54.4832,54.4862,54.4417,54.0548,68.5204,68.6954,68.8633,54.8879,55.1311,55.0647,55.1764,54.8045,55.1115,54.4636,55.0191,55.2179,55.1066,55.0546,55.0779,55.0915,55.0991,55.0263,55.0233,54.935,54.8867,54.9358
"2024-11-15 08:00:55",55.506,55.4747,55.4939,55.5154,55.348,55.4822,55.3959,55.5211,55.4785,55.4464,55.2635,55.3404,55.3336,55.4004,55.2722,55.2725,55.1801,55.104,55.3925,55.0048,55.0006,55.1017,55.0334,54.8369,55.024,55.4932,55.3578,55.4615,55.8624,54.8867,54.7989,55.2326,55.3472,55.2793,55.13,54.7566,54.6084,54.677,54.3621,54.3584,54.8283,54.7483,54.8121,54.4557,54.5911,54.6061,54.5047,54.1875,54.0902,54.4515,54.4994,54.4968,54.4443,54.048,68.5186,68.7052,68.8708,54.8928,55.1334,55.0644,55.1752,54.803,55.1085,54.4636,55.021,55.2194,55.1172,55.0531,55.0795,55.093,55.0938,55.0308,55.0289,54.9388,54.8898,54.9407
"2024-11-15 08:02:00",55.5007,55.4728,55.5022,55.5249,55.3551,55.4879,55.4015,55.5335,55.4845,55.4434,55.2775,55.3495,55.3461,55.411,55.2699,55.2812,55.1805,55.1119,55.403,55.007,55.0112,55.1021,55.0312,54.8354,55.024,55.4928,55.3661,55.4732,55.8598,54.8856,54.803,55.2292,55.345,55.2869,55.1375,54.7472,54.6012,54.6736,54.3629,54.3542,54.8226,54.7434,54.8192,54.4542,54.585,54.5986,54.4998,54.1886,54.0845,54.4481,54.499,54.4941,54.4406,54.0374,68.5318,68.6954,68.8595,54.8815,55.124,55.0617,55.1662,54.8075,55.1142,54.4651,55.015,55.2141,55.1062,55.0455,55.0806,55.0964,55.09,55.0289,55.03,54.9407,54.8898,54.9463
"2024-11-15 08:03:05",55.512,55.4773,55.5049,55.5279,55.354,55.4954,55.4147,55.5245,55.4853,55.4438,55.2778,55.3514,55.3453,55.4125,55.2759,55.2737,55.1918,55.1066,55.3876,54.9999,54.9965,55.0908,55.03,54.8271,55.0263,55.492,55.3646,55.4517,55.8518,54.8818,54.7989,55.2307,55.3416,55.2729,55.1345,54.7498,54.6031,54.6823,54.3674,54.3568,54.823,54.7502,54.817,54.4538,54.5978,54.6175,54.5054,54.1849,54.0793,54.4481,54.499,54.4911,54.4489,54.0427,68.5299,68.7222,68.875,54.8875,55.1258,55.0666,55.1779,54.8106,55.11,54.4628,55.0199,55.2239,55.1081,55.0538,55.0802,55.0991,55.0987,55.03,55.0334,54.9395,54.8901,54.9482
"2024-11-15 08:04:10",55.5034,55.4743,55.5064,55.5249,55.3484,55.4947,55.4091,55.5267,55.4807,55.4423,55.2744,55.3517,55.3404,55.4004,55.265,55.2695,55.1741,55.11,55.3963,54.9961,55.0006,55.0889,55.0353,54.8347,55.0225,55.4962,55.3631,55.4566,55.8609,54.8781,54.7955,55.2333,55.3446,55.2793,55.1319,54.7483,54.6065,54.6733,54.3565,54.3406,54.8109,54.7483,54.8222,54.4572,54.5975,54.6186,54.5054,54.1739,54.0664,54.4459,54.5032,54.5002,54.4519,54.0517,68.5397,68.7237,68.8814,54.8879,55.1198,55.0602,55.1575,54.7989,55.1032,54.4526,55.0135,55.2186,55.0998,55.0451,55.0685,55.0828,55.0885,55.0191,55.0312,54.9305,54.8826,54.9441
"2024-11-15 08:05:15",55.5075,55.4781,55.5045,55.5294,55.3593,55.4936,55.4106,55.5418,55.4864,55.4404,55.2703,55.3536,55.3476,55.4113,55.282,55.285,55.19,55.1232,55.4053,55.0021,54.9999,55.0938,55.0206,54.8215,55.0157,55.4913,55.3567,55.4649,55.8605,54.8784,54.7936,55.2216,55.3389,55.2759,55.1198,54.7453,54.6005,54.6612,54.37,54.3648,54.8328,54.7536,54.8241,54.4602,54.5975,54.6205,54.5096,54.186,54.0793,54.4462,54.4975,54.5024,54.45,54.0468,68.5438,68.7226,68.8776,54.8913,55.1375,55.0647,55.1801,54.7985,55.1157,54.4643,55.0202,55.2258,55.1202,55.0583,55.0783,55.1025,55.0881,55.0304,55.0285,54.9376,54.892,54.9471
"2024-11-15 08:06:20",55.5045,55.4781,55.5034,55.523,55.3544,55.4875,55.414,55.5328,55.4856,55.4502,55.2733,55.3408,55.3468,55.4193,55.2824,55.2786,55.1903,55.116,55.4068,55.0067,54.9999,55.0994,55.0319,54.8336,55.0255,55.4864,55.3691,55.4607,55.8598,54.8879,54.8124,55.2318,55.348,55.2812,55.1424,54.7506,54.6076,54.6714,54.3648,54.3697,54.8298,54.7562,54.8279,54.4583,54.6016,54.6224,54.5085,54.1951,54.0895,54.456,54.4979,54.5066,54.4523,54.0559,68.5431,68.7282,68.881,54.8939,55.1304,55.0685,55.1768,54.8011,55.113,54.4568,55.001,55.2262,55.1164,55.0493,55.0787,55.0953,55.1085,55.0195,55.0221,54.9444,54.8833,54.9309
"2024-11-15 08:07:25",55.5113,55.4724,55.5117,55.5305,55.357,55.4905,55.4128,55.5403,55.4849,55.4415,55.279,55.3548,55.3468,55.4136,55.2846,55.2812,55.1839,55.116,55.3993,55.0014,55.0063,55.0945,55.0293,54.8336,55.0267,55.4981,55.3563,55.4589,55.8684,54.8867,54.806,55.2292,55.351,55.2741,55.1206,54.7498,54.6009,54.6574,54.3531,54.3497,54.8177,54.7378,54.8128,54.4572,54.6012,54.6175,54.4866,54.1777,54.0751,54.4417,54.4945,54.496,54.444,54.0551,68.5438,68.7267,68.8795,54.8909,55.1364,55.0723,55.1801,54.8094,55.1134,54.4579,55.0176,55.2231,55.1168,55.0587,55.0795,55.0972,55.1013,55.0308,55.0319,54.9358,54.8943,54.9535
"2024-11-15 08:08:30",55.4849,55.4619,55.4988,55.5203,55.3506,55.4807,55.4113,55.5324,55.4766,55.4377,55.2763,55.3435,55.3386,55.4083,55.2827,55.2842,55.1862,55.1206,55.4061,55.0021,55.0006,55.09,55.0289,54.8264,55.0248,55.4969,55.3649,55.4619,55.8518,54.8864,54.8124,55.2352,55.3453,55.2805,55.1209,54.7513,54.5975,54.668,54.3542,54.3587,54.823,54.7574,54.8241,54.4591,54.5997,54.6182,54.4934,54.1883,54.0717,54.4542,54.5036,54.5051,54.4523,54.0563,68.5438,68.7271,68.8735,54.8916,55.1353,55.0693,55.1775,54.8094,55.113,54.4689,55.0119,55.2262,55.1172,55.0508,55.0877,55.0998,55.0987,55.0304,55.0278,54.9482,54.8905,54.9448
"2024-11-15 08:09:35",55.5075,55.4743,55.5049,55.5222,55.3578,55.4951,55.4049,55.5305,55.4837,55.4464,55.2665,55.3465,55.3442,55.417,55.285,55.2824,55.1888,55.1191,55.4076,55.0052,54.998,55.0949,55.0293,54.8302,55.0187,55.4924,55.3597,55.4634,55.856,54.883,54.7985,55.2231,55.3502,55.2824,55.1334,54.7487,54.605,54.6774,54.3501,54.3452,54.8177,54.7389,54.803,54.4432,54.5918,54.6107,54.4983,54.1807,54.0729,54.4368,54.4915,54.4885,54.4443,54.0427,68.5291,68.7124,68.8697,54.8913,55.1375,55.0666,55.1764,54.8011,55.113,54.4647,55.0206,55.2152,55.1228,55.0546,55.0779,55.0968,55.0957,55.0319,55.0338,54.941,54.8909,54.9463
"2024-11-15 08:10:40",55.5019,55.4773,55.506,55.5267,55.3487,55.4739,55.4042,55.512,55.4747,55.4426,55.2786,55.3416,55.3382,55.4057,55.2639,55.2665,55.1771,55.1051,55.3959,54.9946,55.0018,55.0968,55.0285,54.8268,55.0218,55.4871,55.3619,55.4453,55.8594,54.8879,54.8041,55.2292,55.3435,55.2688,55.1338,54.751,54.6005,54.674,54.3648,54.3614,54.8279,54.7544,54.8185,54.4598,54.5975,54.6159,54.5103,54.1837,54.0793,54.45,54.4987,54.5039,54.4485,54.0529,68.5412,68.7135,68.8787,54.8871,55.1368,55.07,55.1752,54.8007,55.0991,54.4677,55.0191,55.2239,55.1138,55.0557,55.0787,55.0889,55.0877,55.0206,55.0274,54.9365,54.8882,54.9399
"2024-11-15 08:11:46",55.5022,55.4713,55.4939,55.5294,55.3453,55.4766,55.4095,55.5264,55.4811,55.4434,55.2699,55.3487,55.3397,55.4102,55.2793,55.2771,55.1843,55.1111,55.4053,54.9938,54.9969,55.0919,55.0308,54.8249,55.0172,55.4826,55.3608,55.4475,55.8488,54.8769,54.8004,55.2239,55.3446,55.2801,55.1251,54.7479,54.6046,54.6755,54.3546,54.3587,54.8038,54.7472,54.8147,54.4553,54.596,54.6156,54.5043,54.1796,54.0657,54.453,54.496,54.4979,54.4489,54.0453,68.5401,68.729,68.8742,54.8822,55.1191,55.0576,55.1685,54.7894,55.0991,54.4613,55.0195,55.2126,55.0964,55.0444,55.0712,55.0847,55.0844,55.0319,55.0319,54.9267,54.8916,54.9418
"2024-11-15 08:12:51",55.5052,55.4672,55.4981,55.5249,55.3574,55.4894,55.4091,55.532,55.4879,55.4321,55.2767,55.3442,55.3438,55.4144,55.2748,55.2793,55.1847,55.1104,55.4027,55.0021,54.9886,55.0738,55.0104,54.8158,55.0059,55.4822,55.354,55.4491,55.8364,54.8675,54.7966,55.2171,55.3401,55.2707,55.1228,54.7393,54.6009,54.665,54.3674,54.3591,54.8336,54.7495,54.8215,54.4575,54.5986,54.6156,54.5039,54.1905,54.0876,54.453,54.4919,54.5005,54.453,54.054,68.5355,68.7207,68.8761,54.8913,55.139,55.0693,55.1775,54.7857,55.1108,54.4681,55.0218,55.2197,55.1191,55.0523,55.0779,55.0828,55.0859,55.0274,55.0361,54.9414,54.8864,54.9376
"2024-11-15 08:13:56",55.503,55.4751,55.5056,55.5256,55.3623,55.4924,55.4064,55.5335,55.4766,55.4434,55.2748,55.3461,55.3468,55.4181,55.2858,55.2763,55.1892,55.1187,55.4064,54.9935,55.0003,55.0908,55.0157,54.8287,55.0052,55.4837,55.3574,55.4585,55.8522,54.8848,54.8106,55.228,55.3416,55.2831,55.1383,54.7453,54.6058,54.6767,54.3595,54.3602,54.829,54.7457,54.8192,54.4515,54.596,54.6122,54.5058,54.1849,54.0755,54.4481,54.496,54.5005,54.4485,54.0502,68.5401,68.723,68.8731,54.8886,55.1319,55.0689,55.1722,54.7996,55.1036,54.4515,55.0127,55.2231,55.1172,55.0553,55.0689,55.0945,55.0885,55.0146,55.021,54.9278,54.8788,54.9282
"2024-11-15 08:15:01",55.5026,55.4668,55.4951,55.5132,55.3495,55.4909,55.4106,55.5249,55.4773,55.4438,55.2714,55.3344,55.3348,55.4023,55.2725,55.2684,55.1798,55.1089,55.3974,55.0029,54.9946,55.0866,55.0168,54.8245,55.0055,55.4687,55.3389,55.4532,55.8435,54.8848,54.7936,55.2269,55.3344,55.2563,55.1138,54.7393,54.5922,54.6597,54.3489,54.3357,54.8007,54.7449,54.8234,54.456,54.5937,54.6099,54.4938,54.1754,54.0766,54.4387,54.499,54.4979,54.453,54.0495,68.5389,68.7132,68.875,54.8894,55.1247,55.0538,55.1583,54.7951,55.1123,54.4647,55.0191,55.2148,55.0968,55.0474,55.0738,55.0972,55.0991,55.0289,55.0274,54.9475,54.8871,54.9309
"2024-11-15 08:16:05",55.4894,55.4687,55.4864,55.5147,55.351,55.4954,55.4117,55.526,55.4698,55.4279,55.2639,55.3401,55.3367,55.4049,55.2695,55.2718,55.1832,55.1036,55.3944,54.9848,54.992,55.0866,55.0285,54.8158,55.0195,55.4815,55.3608,55.4513,55.8496,54.8773,54.7966,55.2341,55.3442,55.2646,55.1356,54.754,54.6001,54.6786,54.3474,54.3614,54.8226,54.7464,54.8215,54.4496,54.5982,54.6144,54.507,54.1883,54.0747,54.4477,54.4938,54.499,54.4492,54.0397,68.5446,68.7316,68.8761,54.8909,55.1304,55.0681,55.1715,54.7966,55.0945,54.4564,55.015,55.2216,55.1187,55.0572,55.0753,55.0874,55.081,55.0184,55.0255,54.9297,54.8852,54.932
"2024-11-15 08:17:10",55.4954,55.4645,55.5022,55.5233,55.3548,55.4913,55.4053,55.5275,55.4675,55.4351,55.2801,55.345,55.3389,55.4102,55.2831,55.2801,55.182,55.1123,55.3981,55.001,54.9931,55.0885,55.0176,54.8222,55.0172,55.4853,55.3589,55.4509,55.8515,54.8837,54.8023,55.2265,55.3419,55.2873,55.1292,54.7506,54.6058,54.665,54.3527,54.3429,54.8192,54.7445,54.8124,54.45,54.5869,54.6141,54.4971,54.1709,54.0706,54.4372,54.4839,54.4851,54.4421,54.0495,68.5374,68.7245,68.8787,54.892,55.1345,55.0666,55.1711,54.7962,55.1089,54.4655,55.0218,55.2186,55.1168,55.0557,55.0757,55.0968,55.1002,55.0282,55.0323,54.9361,54.8882,54.9448
"2024-11-15 08:18:15",55.5052,55.4679,55.4887,55.509,55.3465,55.4849,55.3921,55.5147,55.4853,55.4264,55.2593,55.334,55.3352,55.4023,55.2654,55.2695,55.1779,55.0991,55.3898,54.9946,54.9953,55.0847,55.0236,54.8124,55.0161,55.4879,55.3578,55.4509,55.8451,54.8856,54.8045,55.2273,55.3453,55.2846,55.1315,54.7525,54.599,54.6748,54.3493,54.3444,54.8336,54.7495,54.8166,54.4557,54.5967,54.6178,54.4934,54.1834,54.0842,54.4443,54.4941,54.4979,54.4492,54.0517,68.5389,68.7275,68.8833,54.8901,55.1341,55.0659,55.1745,54.8011,55.113,54.4624,55.0074,55.2292,55.113,55.0515,55.0802,55.0968,55.096,55.03,55.0199,54.9414,54.8924,54.9414
"2024-11-15 08:19:20",55.5034,55.4758,55.5056,55.5237,55.3563,55.4947,55.4061,55.5316,55.4875,55.446,55.2744,55.3484,55.3442,55.4181,55.2759,55.2786,55.1911,55.1111,55.4079,55.001,54.9878,55.0877,55.0244,54.8222,55.0135,55.4875,55.3559,55.4596,55.8515,54.8815,54.8019,55.228,55.3397,55.2861,55.1315,54.7528,54.608,54.6819,54.355,54.3689,54.8256,54.7468,54.8124,54.4534,54.5899,54.5975,54.5092,54.1902,54.077,54.4477,54.4998,54.4953,54.4368,54.0374,68.5423,68.715,68.8765,54.8811,55.1179,55.058,55.167,54.8019,55.1085,54.4583,55.0142,55.2145,55.1066,55.0459,55.084,55.0972,55.104,55.018,55.021,54.9444,54.8841,54.9305
"2024-11-15 08:20:26",55.5034,55.4728,55.4966,55.5128,55.3525,55.4845,55.4102,55.5249,55.4804,55.4438,55.2669,55.3408,55.3435,55.4083,55.2839,55.265,55.1847,55.1119,55.3913,54.9788,54.9795,55.0779,55.0165,54.8136,55.0168,55.4845,55.3585,55.4445,55.8368,54.8762,54.7906,55.2213,55.3404,55.279,55.1311,54.7547,54.6054,54.6767,54.3591,54.3648,54.8294,54.7464,54.8166,54.4515,54.5975,54.6178,54.5043,54.1849,54.0815,54.4489,54.4979,54.4922,54.4519,54.0438,68.5408,68.7234,68.8802,54.8882,55.1334,55.058,55.1737,54.8041,55.1006,54.4632,55.0116,55.2231,55.104,55.0531,55.0795,55.0938,55.0934,55.0331,55.0297,54.9407,54.8931,54.9448
"2024-11-15 08:21:31",55.5,55.4751,55.4947,55.5147,55.351,55.4936,55.4042,55.529,55.4747,55.4449,55.2729,55.3435,55.3427,55.4102,55.282,55.2816,55.1813,55.1108,55.4102,54.9957,54.9931,55.0772,55.0233,54.823,55.0104,55.4758,55.3453,55.4577,55.8473,54.8792,54.7985,55.2284,55.3461,55.2744,55.1273,54.7525,54.5956,54.6638,54.3602,54.3618,54.8298,54.7528,54.8056,54.4572,54.5986,54.6182,54.5073,54.1886,54.0778,54.4504,54.4956,54.4987,54.4496,54.0525,68.5434,68.7234,68.8829,54.8943,55.1364,55.0572,55.1711,54.7909,55.0987,54.4575,55.0168,55.2239,55.1134,55.0448,55.0629,55.0889,55.0874,55.0255,55.0229,54.9301,54.8815,54.9441
"2024-11-15 08:22:36",55.5049,55.4755,55.5022,55.5241,55.3559,55.4894,55.4106,55.5298,55.4864,55.4449,55.2665,55.3487,55.345,55.4144,55.2752,55.2824,55.1862,55.1119,55.4015,54.9953,54.9912,55.0825,55.0116,54.8004,55.004,55.4706,55.3427,55.4521,55.8462,54.8769,54.7894,55.2126,55.3352,55.2692,55.1209,54.7363,54.5929,54.6608,54.358,54.3568,54.8324,54.751,54.8245,54.4519,54.5922,54.6107,54.4922,54.1841,54.0781,54.4481,54.499,54.496,54.4504,54.0525,68.5408,68.7215,68.8855,54.8871,55.1315,55.0659,55.1794,54.8064,55.1051,54.4624,55.0267,55.2209,55.116,55.0527,55.0855,55.0908,55.104,55.024,55.0308,54.9403,54.8845,54.9463
"2024-11-15 08:23:41",55.4917,55.4717,55.4947,55.5249,55.354,55.4871,55.4053,55.5313,55.4713,55.4377,55.2767,55.3419,55.3412,55.4083,55.2767,55.2801,55.1851,55.113,55.4004,54.9976,54.9863,55.0847,55.0248,54.826,55.0161,55.4758,55.3567,55.4483,55.8526,54.8754,54.8034,55.2329,55.3431,55.2854,55.1372,54.7498,54.5975,54.6729,54.3599,54.3546,54.8275,54.7479,54.8158,54.4572,54.5873,54.611,54.5032,54.1886,54.0766,54.4451,54.4907,54.4998,54.4485,54.0446,68.5397,68.7207,68.8795,54.8852,55.1247,55.0666,55.1734,54.7902,55.0938,54.4643,55.0123,55.2182,55.1123,55.0512,55.0693,55.0866,55.0821,55.0323,55.0206,54.9297,54.8811,54.926
"2024-11-15 08:24:46",55.5007,55.4732,55.4962,55.5279,55.3499,55.4924,55.403,55.5313,55.4815,55.4408,55.2692,55.3457,55.3453,55.4079,55.2748,55.2786,55.1828,55.1074,55.3974,55.0029,54.9935,55.0862,55.021,54.8256,55.0161,55.483,55.3461,55.4506,55.8511,54.8803,54.7966,55.2205,55.348,55.2816,55.1243,54.7487,54.6001,54.6586,54.341,54.3485,54.8185,54.7412,54.806,54.444,54.5963,54.6171,54.4922,54.1785,54.0691,54.444,54.4938,54.4858,54.4477,54.0521,68.5272,68.7286,68.8851,54.889,55.1345,55.0644,55.1722,54.8041,55.1126,54.4658,55.0108,55.2171,55.1126,55.0542,55.0821,55.0964,55.1009,55.0308,55.0165,54.9418,54.8905,54.935
"2024-11-15 08:25:51",55.5045,55.4653,55.4954,55.5173,55.3446,55.4785,55.3963,55.5267,55.4792,55.4328,55.2548,55.3431,55.3348,55.4057,55.2703,55.2763,55.173,55.1059,55.3985,54.9984,54.9953,55.0832,55.0274,54.8279,55.0063,55.4822,55.3593,55.4558,55.8545,54.8852,54.8041,55.2254,55.3412,55.2805,55.1304,54.7461,54.6012,54.6752,54.347,54.3625,54.8256,54.7313,54.7981,54.4538,54.5978,54.6171,54.5039,54.1879,54.0789,54.4489,54.4858,54.5024,54.4485,54.0536,68.5419,68.7207,68.8833,54.8947,55.1368,55.0606,55.1771,54.7928,55.1077,54.4674,55.0172,55.2288,55.1134,55.0531,55.0719,55.0866,55.0964,55.0327,55.0259,54.9414,54.8882,54.941
"2024-11-15 08:26:56",55.4996,55.4747,55.5007,55.5294,55.3502,55.4871,55.4057,55.5313,55.4788,55.44,55.2718,55.3468,55.3374,55.4121,55.2831,55.2782,55.1884,55.1157,55.4,54.9999,54.9953,55.0915,55.0267,54.8253,55.0063,55.4758,55.3563,55.4574,55.853,54.8818,54.8034,55.2213,55.3352,55.2722,55.1356,54.7423,54.6005,54.674,54.3614,54.3629,54.8215,54.7476,54.8162,54.4462,54.5873,54.6016,54.5062,54.1913,54.0815,54.4508,54.4805,54.4881,54.4372,54.0419,68.5378,68.7234,68.8761,54.8856,55.124,55.0659,55.176,54.7909,55.1051,54.4662,55.0255,55.2126,55.11,55.0572,55.0723,55.0817,55.0923,55.0334,55.0319,54.9361,54.889,54.9426
"2024-11-15 08:28:01",55.4996,55.4724,55.4988,55.5222,55.3525,55.4962,55.388,55.5215,55.4739,55.4404,55.2729,55.3423,55.3465,55.4102,55.2673,55.2661,55.1801,55.1002,55.394,54.9886,54.9799,55.0757,55.027,54.8249,55.0146,55.4849,55.3582,55.4415,55.8443,54.8765,54.8026,55.2247,55.3389,55.2869,55.133,54.7445,54.608,54.6752,54.364,54.3587,54.8332,54.7487,54.8158,54.4564,54.5978,54.6156,54.5058,54.1898,54.0747,54.4485,54.4949,54.5024,54.4421,54.0551,68.5484,68.7294,68.8818,54.8837,55.1409,55.0666,55.1715,54.7992,55.1142,54.4647,55.0206,55.219,55.1179,55.0523,55.0761,55.09,55.0942,55.0278,55.027,54.9422,54.8905,54.9429
"2024-11-15 08:29:06",55.4985,55.48,55.4981,55.5245,55.3548,55.4879,55.4079,55.5332,55.4739,55.4411,55.2816,55.348,55.3419,55.4113,55.2786,55.2865,55.1801,55.1081,55.4008,54.9999,55.0014,55.0893,55.0285,54.8211,55.0161,55.4785,55.3484,55.4494,55.8583,54.8879,54.8056,55.2231,55.345,55.2748,55.1266,54.7532,54.6005,54.6759,54.3644,54.3602,54.8313,54.7472,54.817,54.4519,54.5975,54.6141,54.507,54.1875,54.083,54.4436,54.4956,54.4987,54.4511,54.054,68.5536,68.7324,68.8836,54.8841,55.1202,55.0523,55.1662,54.7932,55.1009,54.453,55.0184,55.2186,55.1092,55.0417,55.0655,55.0806,55.0885,55.0142,55.0285,54.9294,54.8792,54.9414
